backbone_id,member_count_train,member_count_total,n_countries_train,n_countries_test,refseq_share_train,insd_share_train,split_year,backbone_assignment_mode,max_resolved_year_train,min_resolved_year_test,spread_severity_bin,n_train_macro_regions,genus_purity_train,family_purity_train,mobility_purity_train,replicon_purity_train,backbone_purity_score,mean_n_replicon_types_train,multi_replicon_fraction_train,primary_replicon_diversity_train,plasmidfinder_presence_fraction_train,plasmidfinder_mean_type_count_train,plasmidfinder_multi_type_fraction_train,plasmidfinder_mean_max_identity_train,plasmidfinder_mean_coverage_train,plasmidfinder_dominant_type_purity_train,plasmidfinder_support_score,plasmidfinder_complexity_score,assignment_primary_fraction,assignment_confidence_score,pmlst_presence_fraction_train,pmlst_scheme_purity_train,pmlst_st_purity_train,pmlst_allele_purity_train,pmlst_coherence_score,mean_pmid_count_train,max_pmid_count_train,clinical_context_fraction_train,environmental_context_fraction_train,host_associated_context_fraction_train,food_context_fraction_train,pathogenic_context_fraction_train,ecology_context_diversity_train,ecology_context_score,mash_neighbor_distance_train_mean,coherence_score,mobility_dominance,replicon_dominance,topology_dominance,relaxase_support,mpf_support,orit_support,mobilizable_support,support_shrinkage,T_raw,T_eff,host_observation_count,host_taxon_signature_count,genus_unique_count,H_genus_richness_norm,family_unique_count,order_unique_count,class_unique_count,phylum_unique_count,H_genus_norm,phylo_breadth_score,phylo_pairwise_dispersion_score,phylo_breadth_augmented_score,host_taxon_evenness_score,host_support_factor,predicted_host_range_score,reported_host_range_score,H_external_host_range_score,H_external_host_range_support,H_obs,H_obs_basic,H_support,H_raw,H_phylogenetic_raw,H_augmented_raw,H_phylogenetic_augmented_raw,H_eff,H_phylogenetic_eff,H_augmented_eff,H_phylogenetic_augmented_eff,mean_amr_class_count,mean_amr_gene_count,mdr_proxy_fraction,xdr_proxy_fraction,mean_last_resort_convergence_score,mean_amr_mechanism_diversity_proxy,mean_amr_clinical_threat_score,A_consistency,A_recurrence,amr_support_factor,canonical_member_count_train,amr_class_richness_norm,amr_gene_burden_norm,amr_clinical_threat_norm,A_content_raw,A_raw,A_eff,T_eff_norm,H_eff_norm,H_obs_norm,H_breadth_norm,H_support_norm,H_external_host_range_norm,H_augmented_norm,host_phylogenetic_dispersion_norm,host_taxon_evenness_norm,H_phylogenetic_norm,H_phylogenetic_augmented_norm,A_eff_norm,A_recurrence_norm,T_raw_norm,A_raw_norm,support_shrinkage_norm,amr_support_norm,backbone_purity_norm,assignment_confidence_norm,pmlst_coherence_norm,clinical_context_fraction_norm,pathogenic_context_fraction_norm,pmlst_presence_norm,plasmidfinder_support_norm,plasmidfinder_complexity_norm,ecology_context_diversity_norm,ecology_context_norm,mash_neighbor_distance_train_norm,H_obs_specialization_norm,H_specialization_norm,H_phylogenetic_specialization_norm,H_phylogenetic_augmented_specialization_norm,H_augmented_specialization_norm,amr_load_density_norm,amr_mdr_proxy_norm,amr_xdr_proxy_norm,last_resort_convergence_norm,amr_mechanism_diversity_norm,amr_clinical_escalation_norm,clinical_context_sparse_penalty_norm,external_t_synergy_norm,T_A_synergy_norm,T_H_obs_synergy_norm,A_H_obs_synergy_norm,T_coherence_synergy_norm,H_A_synergy_norm,clinical_A_synergy_norm,clinical_weapon_synergy_norm,endemic_resistance_norm,H_evenness_T_synergy_norm,host_support_observed_flag,external_host_support_observed_flag,amr_support_observed_flag,pmlst_support_observed_flag,context_support_observed_flag,metadata_support_depth_norm,metadata_missingness_burden,context_support_guard_norm,silent_carrier_risk_norm,mean_n_replicon_types_norm,replicon_architecture_norm,amr_burden_latent_norm,amr_burden_saturation_norm,replicon_multiplicity_latent_norm,replicon_multiplicity_saturation_norm,host_range_latent_norm,host_range_saturation_norm,eco_clinical_context_latent_norm,eco_clinical_context_saturation_norm,monotonic_latent_priority_index,strict_priority_index,strict_operational_priority_index,legacy_geometric_priority_index,arithmetic_priority_index,priority_index,operational_priority_index,bio_priority_index,evidence_support_index,log1p_member_count_train,log1p_n_countries_train,H_support_norm_residual,amr_support_norm_residual,label_geo_spread,n_new_countries_future,year,geo_country_record_count_train,geo_country_entropy_train,geo_macro_region_entropy_train,geo_dominant_region_share_train,knownness_score,region,host_genus,mean_antibiotic_pressure,max_health_exp,tourist_entropy,country_slope_train,host_breadth_slope_train,mobility_shift_slope_train,recent_expansion_flag,other_amr_count,colistin_resistance_count,carbapenemase_count,amr_class_shannon,esbl_count
AD445,1,1,1,0,1.0,0.0,2015,training_only,2015.0,,0.0,1,1.0,1.0,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.25,0.2375,0.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,1.0,1.0,0.1820879004699382,1.0,1.0,1.0,1.0,0.2489647988659845,0.2420987598590409,0.0,0.1573641939083766,0.0,0.0338932663308422,0.2,0.0,0.2,1.0,0.0197934698537438,0.0245507777990862,0.5169466331654211,0.0245507777990862,0.0197934698537438,0.0700725021660939,0.0629181529508676,0.0102321675995541,0.0102321675995541,0.0362237440722389,0.032525327332938,0.0,2.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,1.0,0.0,0.5308641975308642,0.0,0.2654320987654321,0.0,0.0,0.0,0.19029194512838551,0.8909602532536054,0.9303552585297221,0.14840499306518723,0.6382596188421431,0.6362996834329934,0.0,0.0,0.8909602532536054,0.620823074217376,0.0,0.0,0.0,0.0,0.7222607489597781,0.562610229276896,0.3224687933425798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9115811373092927,0.9212898751733704,0.0,0.1090397467463946,0.06964474147027788,0.1090397467463946,0.37917692578262396,0.36370031656700663,0.8677248677248677,0.0,0.0,0.0,0.5767195767195767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5311073440523278,0.46889265594767215,0.0,0.0,0.0,0.0,0.5206349206349206,0.6850297605571338,0.0,0.01798620996209155,0.7467817331895001,0.9814364508877977,0.4102115117891817,0.5229597434453729,0.2896028796262703,0.0,0.0,0.0,0.06343064837612851,0.06343064837612851,0.06343064837612851,0.3101184195099074,0.642435489118337,0.6931471805599453,0.6931471805599453,-0.1938985611659314,0.43649188877509215,0,0,2015.0,1.0,0.6931471805599453,0.0,1.0,0.5961708703618088,unknown,Klebsiella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-0.0,0.0
AC129,2,54,1,16,1.0,0.0,2015,training_only,2015.0,2016.0,3.0,1,1.0,1.0,1.0,0.5,0.875,1.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0875,0.0,0.6666666666666666,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.4,0.4615384615384615,0.1846153846153846,2.0,1.0,1.0,0.1820879004699382,1.0,1.0,1.0,1.0,0.1760446975548825,0.2420987598590409,0.0,0.1573641939083766,0.0,0.1809504828991293,0.6000000000000001,0.0,0.6000000000000001,1.0,0.0166442578454456,0.020644661042942,0.5904752414495646,0.020644661042942,0.0166442578454456,0.1112959865662964,0.099932750924146,0.0098280221700383,0.0098280221700383,0.0657175245401014,0.0590078152306543,1.0,1.0,0.0,0.0,0.0,0.25,1.0,1.0,1.0,0.4,2.0,0.42802303262955854,0.37566137566137564,0.3354978354978355,0.4018422041454671,0.6339102492825519,0.2535640997130208,0.5568976478067387,0.08969398522687302,0.1674287724234963,0.20717551881814983,0.7794729542302358,0.8705501618122977,0.7798100597959902,0.0,0.0,0.1674287724234963,0.7692578262398875,0.6861471861471862,1.0,0.5772409408773045,0.538961038961039,0.8744798890429958,0.7566137566137566,0.37968099861303745,1.0,0.0,0.0,0.0,0.0,1.0,0.7249240121580547,0.9115811373092927,0.7773925104022191,0.0,0.8325712275765037,0.7928244811818501,0.8325712275765037,0.23074217376011252,0.22018994020400984,0.5502645502645502,0.0,0.0,0.0,0.41798941798941797,0.0,0.0,0.4848073374110443,0.3821137540145804,0.09324068953781484,0.11488078107845959,0.37126509853782574,0.5439942868715292,0.0,0.3029491387790588,0.7928244811818501,0.0,1.0,1.0,1.0,0.0,0.0,0.6339857194226126,0.3660142805773874,0.0,0.3660142805773874,0.858600583090379,0.4863702623906706,0.46435786435786436,0.5394022570509611,0.6910969387755103,0.9483860366583294,0.9093851132686084,0.9962931206413677,0.4102115117891817,0.5229597434453729,0.7036167013501354,0.32482690714207746,0.32482690714207746,0.32482690714207746,0.44424627306026593,0.44424627306026593,0.44424627306026593,0.4411258328854977,0.8155468228283762,1.0986122886681098,0.6931471805599453,0.2738090646207809,0.5244170230434926,1,15,2015.0,2.0,0.6931471805599453,0.0,1.0,0.6619131093645657,unknown,Klebsiella,0.0,0.0,0.0,1.1666666666666667,0.31666666666666665,-7.401486830834377e-18,1.0,146.0,0.0,0.0,-0.0,0.0
AA567,1,6,1,2,1.0,0.0,2015,training_only,2015.0,2021.0,1.0,1,1.0,1.0,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.25,0.2375,0.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,1.0,1.0,0.1820879004699382,1.0,1.0,1.0,1.0,0.2489647988659845,0.2420987598590409,0.0,0.1573641939083766,0.0,0.0204984244002211,0.2,0.0,0.2,1.0,0.0197934698537438,0.0245507777990862,0.5102492122001105,0.0245507777990862,0.0197934698537438,0.0700725021660939,0.0629181529508676,0.0100996023995794,0.0100996023995794,0.0357544390271399,0.0321039379762662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1593387266971509,0.8909602532536054,0.9303552585297221,0.12586685159500693,0.6382596188421431,0.6362996834329934,0.0,0.0,0.8909602532536054,0.620823074217376,0.0,0.0,0.0,0.0,0.7222607489597781,0.0,0.3224687933425798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9115811373092927,0.9212898751733704,0.0,0.1090397467463946,0.06964474147027788,0.1090397467463946,0.37917692578262396,0.36370031656700663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.41272538141470183,0.5872746185852982,0.0,0.0,0.0,0.0,0.0,0.007033587154995136,0.0,0.01798620996209155,0.7467817331895001,0.9814364508877977,0.4102115117891817,0.5229597434453729,0.18112349188192808,0.0,0.0,0.0,0.0531129088990503,0.0531129088990503,0.0531129088990503,0.3101184195099074,0.36113037447988905,0.6931471805599453,0.6931471805599453,-0.2164367026361117,-0.12611834050180384,0,2,2015.0,1.0,0.6931471805599453,0.0,1.0,0.5369798890429959,unknown,Bacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE871,1,1,1,0,1.0,0.0,2015,training_only,2015.0,,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0875,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,1.0,1.0,0.1820879004699382,1.0,1.0,1.0,1.0,0.2489647988659845,0.2420987598590409,0.0,0.1573641939083766,0.0,0.0204984244002211,0.2,0.0,0.2,1.0,0.0197934698537438,0.0245507777990862,0.5102492122001105,0.0245507777990862,0.0197934698537438,0.0700725021660939,0.0629181529508676,0.0100996023995794,0.0100996023995794,0.0357544390271399,0.0321039379762662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1593387266971509,0.8909602532536054,0.9303552585297221,0.12586685159500693,0.6382596188421431,0.6362996834329934,0.0,0.0,0.8909602532536054,0.620823074217376,0.0,0.0,0.0,0.0,0.7222607489597781,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9115811373092927,0.7773925104022191,0.0,0.1090397467463946,0.06964474147027788,0.1090397467463946,0.37917692578262396,0.36370031656700663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3127253814147018,0.6872746185852983,0.0,0.0,0.858600583090379,0.38637026239067057,0.0,0.007033587154995136,0.6460969387755102,0.9213599293000669,0.7467817331895001,0.9814364508877977,0.4102115117891817,0.5229597434453729,0.2804946010091054,0.0,0.0,0.0,0.0531129088990503,0.0531129088990503,0.0531129088990503,0.3101184195099074,0.36113037447988905,0.6931471805599453,0.6931471805599453,-0.2164367026361117,-0.12611834050180384,0,0,2015.0,1.0,0.6931471805599453,0.0,1.0,0.6563626907073509,unknown,Vibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC975,1,1,1,0,1.0,0.0,2015,training_only,2010.0,,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0875,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,1.0,1.0,0.1820879004699382,1.0,1.0,1.0,1.0,0.2489647988659845,0.2420987598590409,0.0,0.1573641939083766,0.0,0.1091111544559988,0.2,0.0,0.2,1.0,0.0197934698537438,0.0245507777990862,0.5545555772279994,0.0245507777990862,0.0197934698537438,0.0700725021660939,0.0629181529508676,0.0109765791000879,0.0109765791000879,0.0388590968865284,0.0348916126277879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353148083010904,0.8909602532536054,0.9303552585297221,0.24653259361997226,0.6382596188421431,0.6362996834329934,0.0,0.0,0.8909602532536054,0.620823074217376,0.0,0.0,0.0,0.0,0.7222607489597781,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9115811373092927,0.7773925104022191,0.0,0.1090397467463946,0.06964474147027788,0.1090397467463946,0.37917692578262396,0.36370031656700663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3440984743411928,0.6559015256588072,0.0,0.0,0.858600583090379,0.38637026239067057,0.0,0.007033587154995136,0.6460969387755102,0.9213599293000669,0.7467817331895001,0.9814364508877977,0.4102115117891817,0.5229597434453729,0.2804946010091054,0.0,0.0,0.0,0.11771602767030133,0.11771602767030133,0.11771602767030133,0.3101184195099074,0.36113037447988905,0.6931471805599453,0.6931471805599453,-0.09577096061114637,-0.12611834050180384,0,0,2010.0,1.0,0.6931471805599453,0.0,1.0,0.6720492371705964,unknown,Allomeiothermus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF437,2,2,1,0,1.0,0.0,2015,training_only,2014.0,,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0875,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,2.0,2.0,1.0,0.1820879004699382,1.0,1.0,1.0,1.0,0.1760446975548825,0.2420987598590409,0.2,0.2273641939083766,1.0,0.2780638353334931,0.2,0.0,0.2,1.0,0.0200065641106637,0.020644661042942,0.6390319176667465,0.020644661042942,0.0200065641106637,0.0642567678037762,0.0632559311221702,0.0127848330295601,0.0127848330295601,0.0410621255527139,0.040422558968796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9138234259584945,0.9148786493141048,0.20717551881814983,0.8231622746185853,0.6382596188421431,0.1487864931410482,0.3593314763231198,1.0,0.9148786493141048,0.6331340133661625,0.0,0.0,0.0,0.0,0.8744798890429958,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9115811373092927,0.7773925104022191,0.0,0.08512135068589521,0.7928244811818501,0.08512135068589521,0.3668659866338375,0.8512135068589518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.49402219140083214,0.5059778085991679,0.0,0.0,0.858600583090379,0.38637026239067057,0.0,0.007033587154995136,0.6460969387755102,0.9213599293000669,0.7467817331895001,0.9814364508877977,0.4102115117891817,0.5229597434453729,0.4106669541571884,0.0,0.0,0.0,0.3046078086528315,0.3046078086528315,0.3046078086528315,0.0690585062727166,0.4372399445214979,1.0986122886681098,0.6931471805599453,0.3174983850091304,-0.23219673357026402,0,0,2014.0,2.0,0.6931471805599453,0.0,1.0,0.747011095700416,unknown,Methylibium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AG953,1,1,1,0,1.0,0.0,2015,training_only,2015.0,,0.0,1,1.0,1.0,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.25,0.3375,0.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,1.0,1.0,0.1820879004699382,1.0,1.0,1.0,1.0,0.2489647988659845,0.2420987598590409,0.0,0.1573641939083766,0.0,0.057703632190293,0.2,0.0,0.2,1.0,0.0197934698537438,0.0245507777990862,0.5288518160951465,0.0245507777990862,0.0197934698537438,0.0700725021660939,0.0629181529508676,0.0104678124789769,0.0104678124789769,0.0370579700288698,0.0332743794534185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23953570172353147,0.8909602532536054,0.9303552585297221,0.18446601941747573,0.6382596188421431,0.6362996834329934,0.0,0.0,0.8909602532536054,0.620823074217376,0.0,0.0,0.0,0.0,0.7222607489597781,0.0,0.3224687933425798,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9115811373092927,0.9875173370319001,0.0,0.1090397467463946,0.06964474147027788,0.1090397467463946,0.37917692578262396,0.36370031656700663,0.0,0.0,0.0,0.0,0.0,0.0,0.2777392510402219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.42796116504854365,0.5720388349514564,0.42796116504854365,0.0,0.0,0.0,0.0,0.007033587154995136,0.0,0.01798620996209155,0.7467817331895001,0.9814364508877977,0.9602115117891817,0.9935800455548944,0.23289172511397543,0.0,0.0,0.0,0.07984523390784383,0.07984523390784383,0.07984523390784383,0.3101184195099074,0.36113037447988905,0.6931471805599453,0.6931471805599453,-0.1578375348136429,-0.12611834050180384,0,0,2015.0,1.0,0.6931471805599453,0.0,1.0,0.5445977808599167,unknown,Corynebacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC209,1,1,1,0,1.0,0.0,2015,training_only,2013.0,,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.9202,0.9847,1.0,0.96901,0.2333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.25,0.3375,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.25,0.4615384615384615,0.1153846153846153,1.0,1.0,1.0,0.1820879004699382,1.0,1.0,1.0,1.0,0.2489647988659845,0.2420987598590409,0.0,0.1573641939083766,0.0,0.0204984244002211,0.6,0.4,0.5,1.0,0.0197934698537438,0.0245507777990862,0.5102492122001105,0.0245507777990862,0.0197934698537438,0.1107943540959696,0.0994823347477929,0.0100996023995794,0.0100996023995794,0.0565327318936886,0.050760782932889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42657342657342656,0.1593387266971509,0.8909602532536054,0.9303552585297221,0.12586685159500693,0.7705861201006832,0.7653886739359831,0.0,0.0,0.8909602532536054,0.7583538515652479,0.0,0.0,0.5772409408773045,0.0,0.7222607489597781,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.38753799392097266,0.7249240121580547,0.9115811373092927,0.9875173370319001,0.0,0.1090397467463946,0.06964474147027788,0.1090397467463946,0.24164614843475207,0.2346113260640169,0.0,0.0,0.0,0.0,0.0,0.0,0.2777392510402219,0.3287115617212704,0.0,0.38005996817111837,0.0,0.42657342657342656,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.41272538141470183,0.5872746185852982,0.41272538141470183,0.0,0.858600583090379,0.38637026239067057,0.0,0.007033587154995136,0.6460969387755102,0.9213599293000669,0.8394102840704782,0.9925650658195595,0.9602115117891817,0.9935800455548944,0.4102701986668633,0.0,0.0,0.0,0.19530405109019247,0.19530405109019247,0.19530405109019247,0.5025320664690088,0.36113037447988905,0.6931471805599453,0.6931471805599453,-0.2164367026361117,-0.12611834050180384,0,0,2013.0,1.0,0.6931471805599453,0.0,1.0,0.7063626907073509,unknown,Salmonella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB575,2,14,1,5,1.0,0.0,2015,training_only,2012.0,2017.0,3.0,1,1.0,1.0,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0875,0.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,2.0,2.0,1.0,0.1820879004699382,1.0,1.0,1.0,1.0,0.1760446975548825,0.2420987598590409,0.2,0.2273641939083766,1.0,0.2363757083340568,0.2,0.0,0.2,1.0,0.0200065641106637,0.020644661042942,0.6181878541670285,0.020644661042942,0.0200065641106637,0.0642567678037762,0.0632559311221702,0.0123678149368263,0.0123678149368263,0.0397227534043254,0.0391040483237517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9015124868097081,0.9148786493141048,0.20717551881814983,0.8096393897364771,0.6382596188421431,0.1487864931410482,0.3593314763231198,1.0,0.9148786493141048,0.6331340133661625,0.0,0.0,0.0,0.0,0.8744798890429958,0.0,0.3224687933425798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9115811373092927,0.7773925104022191,0.0,0.08512135068589521,0.7928244811818501,0.08512135068589521,0.3668659866338375,0.8512135068589518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.490506241331484,0.509493758668516,0.0,0.0,0.0,0.0,0.0,0.007033587154995136,0.0,0.01798620996209155,0.7467817331895001,0.9814364508877977,0.4102115117891817,0.5229597434453729,0.3112958450300111,0.0,0.0,0.0,0.3005041622699027,0.3005041622699027,0.3005041622699027,0.0690585062727166,0.4372399445214979,1.0986122886681098,0.6931471805599453,0.30397550012702224,-0.23219673357026402,1,5,2012.0,2.0,0.6931471805599453,0.0,1.0,0.575870319001387,unknown,Borreliella,0.0,0.0,0.0,0.22303921568627452,0.056372549019607844,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AE705,1,5,1,1,1.0,0.0,2015,training_only,2015.0,2018.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0875,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.25,0.4615384615384615,0.1153846153846153,1.0,1.0,1.0,0.1820879004699382,1.0,1.0,1.0,1.0,0.2489647988659845,0.2420987598590409,0.0,0.1573641939083766,0.0,0.0204984244002211,0.2,0.0,0.2,1.0,0.0197934698537438,0.0245507777990862,0.5102492122001105,0.0245507777990862,0.0197934698537438,0.0700725021660939,0.0629181529508676,0.0100996023995794,0.0100996023995794,0.0357544390271399,0.0321039379762662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42657342657342656,0.1593387266971509,0.8909602532536054,0.9303552585297221,0.12586685159500693,0.6382596188421431,0.6362996834329934,0.0,0.0,0.8909602532536054,0.620823074217376,0.0,0.0,0.5772409408773045,0.0,0.7222607489597781,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9115811373092927,0.7773925104022191,0.0,0.1090397467463946,0.06964474147027788,0.1090397467463946,0.37917692578262396,0.36370031656700663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2722645926529422,0.0,0.38005996817111837,0.0,0.42657342657342656,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3127253814147018,0.6872746185852983,0.0,0.0,0.858600583090379,0.38637026239067057,0.0,0.007033587154995136,0.6460969387755102,0.9213599293000669,0.7467817331895001,0.9814364508877977,0.4102115117891817,0.5229597434453729,0.3572778177923222,0.0,0.0,0.0,0.19530405109019247,0.19530405109019247,0.19530405109019247,0.5025320664690088,0.36113037447988905,0.6931471805599453,0.6931471805599453,-0.2164367026361117,-0.12611834050180384,0,0,2015.0,1.0,0.6931471805599453,0.0,1.0,0.6563626907073509,unknown,Curtobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
